state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator
MS,Webster County,28,155,2010,Sexually transmitted infections,45,38,10253
MS,Webster County,28,155,2011,Sexually transmitted infections,45,44,10319
MS,Wilkinson County,28,157,2007,Sexually transmitted infections,45,92,10239
MS,Wilkinson County,28,157,2008,Sexually transmitted infections,45,89,10283
MS,Wilkinson County,28,157,2009,Sexually transmitted infections,45,98,10283
MS,Wilkinson County,28,157,2010,Sexually transmitted infections,45,74,9878
MS,Wilkinson County,28,157,2011,Sexually transmitted infections,45,58,9679
MS,Winston County,28,159,2007,Sexually transmitted infections,45,195,19708
MS,Winston County,28,159,2008,Sexually transmitted infections,45,144,19575
MS,Winston County,28,159,2009,Sexually transmitted infections,45,165,19575
MS,Winston County,28,159,2010,Sexually transmitted infections,45,135,19198
MS,Winston County,28,159,2011,Sexually transmitted infections,45,172,19069
MS,Yalobusha County,28,161,2007,Sexually transmitted infections,45,106,13401
MS,Yalobusha County,28,161,2008,Sexually transmitted infections,45,93,13645
MS,Yalobusha County,28,161,2009,Sexually transmitted infections,45,113,13646
MS,Yalobusha County,28,161,2010,Sexually transmitted infections,45,99,12678
MS,Yalobusha County,28,161,2011,Sexually transmitted infections,45,100,12552
MS,Yazoo County,28,163,2007,Sexually transmitted infections,45,385,27929
MS,Yazoo County,28,163,2008,Sexually transmitted infections,45,379,28464
MS,Yazoo County,28,163,2009,Sexually transmitted infections,45,414,28463
MS,Yazoo County,28,163,2010,Sexually transmitted infections,45,336,28065
MS,Yazoo County,28,163,2011,Sexually transmitted infections,45,266,27886
MO,Missouri,29,0,2007,Sexually transmitted infections,45,23308,5842713
MO,Missouri,29,0,2008,Sexually transmitted infections,45,24817,5878415
MO,Missouri,29,0,2009,Sexually transmitted infections,45,25868,5911335
MO,Missouri,29,0,2010,Sexually transmitted infections,45,26049,5988927
MO,Missouri,29,0,2011,Sexually transmitted infections,45,27887,6010688
MO,Adair County,29,1,2007,Sexually transmitted infections,45,70,24461
MO,Adair County,29,1,2008,Sexually transmitted infections,45,62,24943
MO,Adair County,29,1,2009,Sexually transmitted infections,45,83,24940
MO,Adair County,29,1,2010,Sexually transmitted infections,45,63,25607
MO,Adair County,29,1,2011,Sexually transmitted infections,45,66,25552
MO,Andrew County,29,3,2007,Sexually transmitted infections,45,24,17177
MO,Andrew County,29,3,2008,Sexually transmitted infections,45,33,16923
MO,Andrew County,29,3,2009,Sexually transmitted infections,45,41,16921
MO,Andrew County,29,3,2010,Sexually transmitted infections,45,32,17291
MO,Andrew County,29,3,2011,Sexually transmitted infections,45,36,17196
MO,Atchison County,29,5,2007,Sexually transmitted infections,45,1,6132
MO,Atchison County,29,5,2008,Sexually transmitted infections,45,1,6031
MO,Atchison County,29,5,2009,Sexually transmitted infections,45,2,6024
MO,Atchison County,29,5,2010,Sexually transmitted infections,45,1,5685
MO,Atchison County,29,5,2011,Sexually transmitted infections,45,,5569
MO,Audrain County,29,7,2007,Sexually transmitted infections,45,87,25739
MO,Audrain County,29,7,2008,Sexually transmitted infections,45,95,26049
MO,Audrain County,29,7,2009,Sexually transmitted infections,45,92,26048
MO,Audrain County,29,7,2010,Sexually transmitted infections,45,90,25529
MO,Audrain County,29,7,2011,Sexually transmitted infections,45,121,25566
MO,Barry County,29,9,2007,Sexually transmitted infections,45,53,36404
MO,Barry County,29,9,2008,Sexually transmitted infections,45,46,36301
MO,Barry County,29,9,2009,Sexually transmitted infections,45,65,36293
MO,Barry County,29,9,2010,Sexually transmitted infections,45,55,35597
MO,Barry County,29,9,2011,Sexually transmitted infections,45,86,35282
MO,Barton County,29,11,2007,Sexually transmitted infections,45,12,13015
MO,Barton County,29,11,2008,Sexually transmitted infections,45,10,12531
MO,Barton County,29,11,2009,Sexually transmitted infections,45,19,12533
MO,Barton County,29,11,2010,Sexually transmitted infections,45,16,12402
MO,Barton County,29,11,2011,Sexually transmitted infections,45,16,12327
MO,Bates County,29,13,2007,Sexually transmitted infections,45,20,17116
MO,Bates County,29,13,2008,Sexually transmitted infections,45,21,17075
MO,Bates County,29,13,2009,Sexually transmitted infections,45,15,17084
MO,Bates County,29,13,2010,Sexually transmitted infections,45,19,17049
MO,Bates County,29,13,2011,Sexually transmitted infections,45,38,17008
MO,Benton County,29,15,2007,Sexually transmitted infections,45,40,18728
MO,Benton County,29,15,2008,Sexually transmitted infections,45,25,18349
MO,Benton County,29,15,2009,Sexually transmitted infections,45,29,18354
MO,Benton County,29,15,2010,Sexually transmitted infections,45,22,19056
MO,Benton County,29,15,2011,Sexually transmitted infections,45,27,19115
MO,Bollinger County,29,17,2007,Sexually transmitted infections,45,21,12323
MO,Bollinger County,29,17,2008,Sexually transmitted infections,45,14,11990
MO,Bollinger County,29,17,2009,Sexually transmitted infections,45,20,11990
MO,Bollinger County,29,17,2010,Sexually transmitted infections,45,22,12363
MO,Bollinger County,29,17,2011,Sexually transmitted infections,45,16,12356
MO,Boone County,29,19,2007,Sexually transmitted infections,45,809,146048
MO,Boone County,29,19,2008,Sexually transmitted infections,45,833,154365
MO,Boone County,29,19,2009,Sexually transmitted infections,45,896,154376
MO,Boone County,29,19,2010,Sexually transmitted infections,45,972,162642
MO,Boone County,29,19,2011,Sexually transmitted infections,45,977,165627
MO,Buchanan County,29,21,2007,Sexually transmitted infections,45,392,84955
MO,Buchanan County,29,21,2008,Sexually transmitted infections,45,383,89408
MO,Buchanan County,29,21,2009,Sexually transmitted infections,45,386,89414
MO,Buchanan County,29,21,2010,Sexually transmitted infections,45,374,89201
MO,Buchanan County,29,21,2011,Sexually transmitted infections,45,457,89666
MO,Butler County,29,23,2007,Sexually transmitted infections,45,113,41582
MO,Butler County,29,23,2008,Sexually transmitted infections,45,121,41383
MO,Butler County,29,23,2009,Sexually transmitted infections,45,147,41385
MO,Butler County,29,23,2010,Sexually transmitted infections,45,136,42794
MO,Butler County,29,23,2011,Sexually transmitted infections,45,161,43082
MO,Caldwell County,29,25,2007,Sexually transmitted infections,45,19,9313
MO,Caldwell County,29,25,2008,Sexually transmitted infections,45,17,9248
MO,Caldwell County,29,25,2009,Sexually transmitted infections,45,25,9249
MO,Caldwell County,29,25,2010,Sexually transmitted infections,45,18,9424
MO,Caldwell County,29,25,2011,Sexually transmitted infections,45,15,9315
MO,Callaway County,29,27,2007,Sexually transmitted infections,45,166,43072
MO,Callaway County,29,27,2008,Sexually transmitted infections,45,140,43464
MO,Callaway County,29,27,2009,Sexually transmitted infections,45,143,43465
MO,Callaway County,29,27,2010,Sexually transmitted infections,45,122,44332
MO,Callaway County,29,27,2011,Sexually transmitted infections,45,138,44420
MO,Camden County,29,29,2007,Sexually transmitted infections,45,48,40283
MO,Camden County,29,29,2008,Sexually transmitted infections,45,46,40664
MO,Camden County,29,29,2009,Sexually transmitted infections,45,84,40658
MO,Camden County,29,29,2010,Sexually transmitted infections,45,69,44002
MO,Camden County,29,29,2011,Sexually transmitted infections,45,65,43679
MO,Cape Girardeau County,29,31,2007,Sexually transmitted infections,45,350,71892
MO,Cape Girardeau County,29,31,2008,Sexually transmitted infections,45,467,73243
MO,Cape Girardeau County,29,31,2009,Sexually transmitted infections,45,452,73246
MO,Cape Girardeau County,29,31,2010,Sexually transmitted infections,45,430,75674
MO,Cape Girardeau County,29,31,2011,Sexually transmitted infections,45,240,76632
MO,Carroll County,29,33,2007,Sexually transmitted infections,45,23,10058
MO,Carroll County,29,33,2008,Sexually transmitted infections,45,18,9756
MO,Carroll County,29,33,2009,Sexually transmitted infections,45,22,9756
MO,Carroll County,29,33,2010,Sexually transmitted infections,45,16,9295
MO,Carroll County,29,33,2011,Sexually transmitted infections,45,16,9260
MO,Carter County,29,35,2007,Sexually transmitted infections,45,4,5956
MO,Carter County,29,35,2008,Sexually transmitted infections,45,,5890
MO,Carter County,29,35,2009,Sexually transmitted infections,45,4,5891
MO,Carter County,29,35,2010,Sexually transmitted infections,45,5,6265
MO,Carter County,29,35,2011,Sexually transmitted infections,45,10,6365
MO,Cass County,29,37,2007,Sexually transmitted infections,45,149,95781
MO,Cass County,29,37,2008,Sexually transmitted infections,45,219,98429
MO,Cass County,29,37,2009,Sexually transmitted infections,45,268,98421
MO,Cass County,29,37,2010,Sexually transmitted infections,45,272,99478
MO,Cass County,29,37,2011,Sexually transmitted infections,45,296,100052
MO,Cedar County,29,39,2007,Sexually transmitted infections,45,21,13998
MO,Cedar County,29,39,2008,Sexually transmitted infections,45,25,13652
MO,Cedar County,29,39,2009,Sexually transmitted infections,45,18,13657
MO,Cedar County,29,39,2010,Sexually transmitted infections,45,17,13982
MO,Cedar County,29,39,2011,Sexually transmitted infections,45,32,13948
MO,Chariton County,29,41,2007,Sexually transmitted infections,45,11,8046
MO,Chariton County,29,41,2008,Sexually transmitted infections,45,18,7740
MO,Chariton County,29,41,2009,Sexually transmitted infections,45,13,7738
MO,Chariton County,29,41,2010,Sexually transmitted infections,45,11,7831
MO,Chariton County,29,41,2011,Sexually transmitted infections,45,9,7734
MO,Christian County,29,43,2007,Sexually transmitted infections,45,98,70514
MO,Christian County,29,43,2008,Sexually transmitted infections,45,104,75479
MO,Christian County,29,43,2009,Sexually transmitted infections,45,111,75459
MO,Christian County,29,43,2010,Sexually transmitted infections,45,138,77422
MO,Christian County,29,43,2011,Sexually transmitted infections,45,144,78570
MO,Clark County,29,45,2007,Sexually transmitted infections,45,10,7305
MO,Clark County,29,45,2008,Sexually transmitted infections,45,7,7180
MO,Clark County,29,45,2009,Sexually transmitted infections,45,4,7181
MO,Clark County,29,45,2010,Sexually transmitted infections,45,5,7139
MO,Clark County,29,45,2011,Sexually transmitted infections,45,,7019
MO,Clay County,29,47,2007,Sexually transmitted infections,45,591,206957
MO,Clay County,29,47,2008,Sexually transmitted infections,45,704,215707
MO,Clay County,29,47,2009,Sexually transmitted infections,45,784,215681
MO,Clay County,29,47,2010,Sexually transmitted infections,45,688,221939
MO,Clay County,29,47,2011,Sexually transmitted infections,45,752,225161
MO,Clinton County,29,49,2007,Sexually transmitted infections,45,24,20671
MO,Clinton County,29,49,2008,Sexually transmitted infections,45,35,21094
MO,Clinton County,29,49,2009,Sexually transmitted infections,45,41,21091
MO,Clinton County,29,49,2010,Sexually transmitted infections,45,60,20743
MO,Clinton County,29,49,2011,Sexually transmitted infections,45,53,20789
MO,Cole County,29,51,2007,Sexually transmitted infections,45,250,73296
MO,Cole County,29,51,2008,Sexually transmitted infections,45,260,74313
MO,Cole County,29,51,2009,Sexually transmitted infections,45,253,74302
MO,Cole County,29,51,2010,Sexually transmitted infections,45,353,75990
MO,Cole County,29,51,2011,Sexually transmitted infections,45,342,76448
MO,Cooper County,29,53,2007,Sexually transmitted infections,45,48,17441
MO,Cooper County,29,53,2008,Sexually transmitted infections,45,46,17535
MO,Cooper County,29,53,2009,Sexually transmitted infections,45,49,17538
MO,Cooper County,29,53,2010,Sexually transmitted infections,45,35,17601
MO,Cooper County,29,53,2011,Sexually transmitted infections,45,49,17663
MO,Crawford County,29,55,2007,Sexually transmitted infections,45,36,24009
MO,Crawford County,29,55,2008,Sexually transmitted infections,45,31,23970
MO,Crawford County,29,55,2009,Sexually transmitted infections,45,43,23969
MO,Crawford County,29,55,2010,Sexually transmitted infections,45,39,24696
MO,Crawford County,29,55,2011,Sexually transmitted infections,45,61,24800
MO,Dade County,29,57,2007,Sexually transmitted infections,45,11,7804
MO,Dade County,29,57,2008,Sexually transmitted infections,45,7,7418
MO,Dade County,29,57,2009,Sexually transmitted infections,45,9,7420
MO,Dade County,29,57,2010,Sexually transmitted infections,45,6,7883
MO,Dade County,29,57,2011,Sexually transmitted infections,45,12,7807
MO,Dallas County,29,59,2007,Sexually transmitted infections,45,15,16696
MO,Dallas County,29,59,2008,Sexually transmitted infections,45,20,16844
MO,Dallas County,29,59,2009,Sexually transmitted infections,45,20,16849
MO,Dallas County,29,59,2010,Sexually transmitted infections,45,22,16777
MO,Dallas County,29,59,2011,Sexually transmitted infections,45,23,16749
MO,Daviess County,29,61,2007,Sexually transmitted infections,45,9,8072
MO,Daviess County,29,61,2008,Sexually transmitted infections,45,8,7911
MO,Daviess County,29,61,2009,Sexually transmitted infections,45,17,7911
MO,Daviess County,29,61,2010,Sexually transmitted infections,45,15,8433
MO,Daviess County,29,61,2011,Sexually transmitted infections,45,18,8313
MO,DeKalb County,29,63,2007,Sexually transmitted infections,45,21,12309
MO,DeKalb County,29,63,2008,Sexually transmitted infections,45,19,12275
MO,DeKalb County,29,63,2009,Sexually transmitted infections,45,15,12275
MO,DeKalb County,29,63,2010,Sexually transmitted infections,45,15,12892
MO,DeKalb County,29,63,2011,Sexually transmitted infections,45,21,12767
MO,Dent County,29,65,2007,Sexually transmitted infections,45,23,15276
MO,Dent County,29,65,2008,Sexually transmitted infections,45,18,15199
MO,Dent County,29,65,2009,Sexually transmitted infections,45,24,15199
MO,Dent County,29,65,2010,Sexually transmitted infections,45,9,15657
MO,Dent County,29,65,2011,Sexually transmitted infections,45,26,15676
MO,Douglas County,29,67,2007,Sexually transmitted infections,45,21,13658
MO,Douglas County,29,67,2008,Sexually transmitted infections,45,8,13438
MO,Douglas County,29,67,2009,Sexually transmitted infections,45,11,13431
MO,Douglas County,29,67,2010,Sexually transmitted infections,45,21,13684
MO,Douglas County,29,67,2011,Sexually transmitted infections,45,17,13548
MO,Dunklin County,29,69,2007,Sexually transmitted infections,45,91,32277
MO,Dunklin County,29,69,2008,Sexually transmitted infections,45,108,31454
MO,Dunklin County,29,69,2009,Sexually transmitted infections,45,114,31457
MO,Dunklin County,29,69,2010,Sexually transmitted infections,45,94,31953
MO,Dunklin County,29,69,2011,Sexually transmitted infections,45,106,31974
MO,Franklin County,29,71,2007,Sexually transmitted infections,45,135,100067
MO,Franklin County,29,71,2008,Sexually transmitted infections,45,175,100898
MO,Franklin County,29,71,2009,Sexually transmitted infections,45,178,100907
MO,Franklin County,29,71,2010,Sexually transmitted infections,45,160,101492
MO,Franklin County,29,71,2011,Sexually transmitted infections,45,251,101938
MO,Gasconade County,29,73,2007,Sexually transmitted infections,45,13,15634
MO,Gasconade County,29,73,2008,Sexually transmitted infections,45,20,15261
MO,Gasconade County,29,73,2009,Sexually transmitted infections,45,27,15263
MO,Gasconade County,29,73,2010,Sexually transmitted infections,45,20,15222
MO,Gasconade County,29,73,2011,Sexually transmitted infections,45,19,15168
MO,Gentry County,29,75,2007,Sexually transmitted infections,45,7,6389
MO,Gentry County,29,75,2008,Sexually transmitted infections,45,7,6185
MO,Gentry County,29,75,2009,Sexually transmitted infections,45,9,6186
MO,Gentry County,29,75,2010,Sexually transmitted infections,45,6,6738
MO,Gentry County,29,75,2011,Sexually transmitted infections,45,6,6786
MO,Greene County,29,77,2007,Sexually transmitted infections,45,803,254779
MO,Greene County,29,77,2008,Sexually transmitted infections,45,747,266944
MO,Greene County,29,77,2009,Sexually transmitted infections,45,789,266915
MO,Greene County,29,77,2010,Sexually transmitted infections,45,928,275174
MO,Greene County,29,77,2011,Sexually transmitted infections,45,1251,277214
MO,Grundy County,29,79,2007,Sexually transmitted infections,45,19,10239
MO,Grundy County,29,79,2008,Sexually transmitted infections,45,31,10125
MO,Grundy County,29,79,2009,Sexually transmitted infections,45,23,10123
MO,Grundy County,29,79,2010,Sexually transmitted infections,45,23,10261
MO,Grundy County,29,79,2011,Sexually transmitted infections,45,15,10228
MO,Harrison County,29,81,2007,Sexually transmitted infections,45,21,8898
MO,Harrison County,29,81,2008,Sexually transmitted infections,45,8,8844
MO,Harrison County,29,81,2009,Sexually transmitted infections,45,11,8842
MO,Harrison County,29,81,2010,Sexually transmitted infections,45,19,8957
MO,Harrison County,29,81,2011,Sexually transmitted infections,45,34,8866
MO,Henry County,29,83,2007,Sexually transmitted infections,45,25,22719
MO,Henry County,29,83,2008,Sexually transmitted infections,45,36,22179
MO,Henry County,29,83,2009,Sexually transmitted infections,45,54,22177
MO,Henry County,29,83,2010,Sexually transmitted infections,45,40,22272
MO,Henry County,29,83,2011,Sexually transmitted infections,45,57,22219
MO,Hickory County,29,85,2007,Sexually transmitted infections,45,16,9243
MO,Hickory County,29,85,2008,Sexually transmitted infections,45,11,9048
MO,Hickory County,29,85,2009,Sexually transmitted infections,45,12,9050
MO,Hickory County,29,85,2010,Sexually transmitted infections,45,9,9627
MO,Hickory County,29,85,2011,Sexually transmitted infections,45,13,9628
MO,Holt County,29,87,2007,Sexually transmitted infections,45,7,4997
MO,Holt County,29,87,2008,Sexually transmitted infections,45,4,4905
MO,Holt County,29,87,2009,Sexually transmitted infections,45,6,4906
MO,Holt County,29,87,2010,Sexually transmitted infections,45,7,4912
MO,Holt County,29,87,2011,Sexually transmitted infections,45,,4814
MO,Howard County,29,89,2007,Sexually transmitted infections,45,32,9949
MO,Howard County,29,89,2008,Sexually transmitted infections,45,36,9918
MO,Howard County,29,89,2009,Sexually transmitted infections,45,37,9917
MO,Howard County,29,89,2010,Sexually transmitted infections,45,35,10144
MO,Howard County,29,89,2011,Sexually transmitted infections,45,27,10204
MO,Howell County,29,91,2007,Sexually transmitted infections,45,55,38734
MO,Howell County,29,91,2008,Sexually transmitted infections,45,73,39000
MO,Howell County,29,91,2009,Sexually transmitted infections,45,89,39001
MO,Howell County,29,91,2010,Sexually transmitted infections,45,98,40400
MO,Howell County,29,91,2011,Sexually transmitted infections,45,93,40665
MO,Iron County,29,93,2007,Sexually transmitted infections,45,15,10279
MO,Iron County,29,93,2008,Sexually transmitted infections,45,12,9918
MO,Iron County,29,93,2009,Sexually transmitted infections,45,7,9915
MO,Iron County,29,93,2010,Sexually transmitted infections,45,16,10630
MO,Iron County,29,93,2011,Sexually transmitted infections,45,13,10656
MO,Jackson County,29,95,2007,Sexually transmitted infections,45,5032,664078
MO,Jackson County,29,95,2008,Sexually transmitted infections,45,5567,668417
MO,Jackson County,29,95,2009,Sexually transmitted infections,45,5493,668411
MO,Jackson County,29,95,2010,Sexually transmitted infections,45,5507,674158
MO,Jackson County,29,95,2011,Sexually transmitted infections,45,5676,676360
MO,Jasper County,29,97,2007,Sexually transmitted infections,45,353,112505
MO,Jasper County,29,97,2008,Sexually transmitted infections,45,443,116813
MO,Jasper County,29,97,2009,Sexually transmitted infections,45,502,116826
MO,Jasper County,29,97,2010,Sexually transmitted infections,45,556,117404
MO,Jasper County,29,97,2011,Sexually transmitted infections,45,624,118435
MO,Jefferson County,29,99,2007,Sexually transmitted infections,45,265,216469
MO,Jefferson County,29,99,2008,Sexually transmitted infections,45,269,217679
MO,Jefferson County,29,99,2009,Sexually transmitted infections,45,336,217617
MO,Jefferson County,29,99,2010,Sexually transmitted infections,45,336,218733
MO,Jefferson County,29,99,2011,Sexually transmitted infections,45,371,219480
MO,Johnson County,29,101,2007,Sexually transmitted infections,45,212,50646
MO,Johnson County,29,101,2008,Sexually transmitted infections,45,254,52016
MO,Johnson County,29,101,2009,Sexually transmitted infections,45,222,52015
MO,Johnson County,29,101,2010,Sexually transmitted infections,45,224,52595
MO,Johnson County,29,101,2011,Sexually transmitted infections,45,334,53439
MO,Knox County,29,103,2007,Sexually transmitted infections,45,3,4093
MO,Knox County,29,103,2008,Sexually transmitted infections,45,5,4020
MO,Knox County,29,103,2009,Sexually transmitted infections,45,4,4020
MO,Knox County,29,103,2010,Sexually transmitted infections,45,3,4131
MO,Knox County,29,103,2011,Sexually transmitted infections,45,,4126
MO,Laclede County,29,105,2007,Sexually transmitted infections,45,72,35091
MO,Laclede County,29,105,2008,Sexually transmitted infections,45,105,35524
MO,Laclede County,29,105,2009,Sexually transmitted infections,45,89,35529
MO,Laclede County,29,105,2010,Sexually transmitted infections,45,103,35571
MO,Laclede County,29,105,2011,Sexually transmitted infections,45,90,35636
MO,Lafayette County,29,107,2007,Sexually transmitted infections,45,64,33186
MO,Lafayette County,29,107,2008,Sexually transmitted infections,45,64,32913
MO,Lafayette County,29,107,2009,Sexually transmitted infections,45,85,32907
MO,Lafayette County,29,107,2010,Sexually transmitted infections,45,78,33381
MO,Lafayette County,29,107,2011,Sexually transmitted infections,45,85,33209
MO,Lawrence County,29,109,2007,Sexually transmitted infections,45,61,37400
MO,Lawrence County,29,109,2008,Sexually transmitted infections,45,58,37757
MO,Lawrence County,29,109,2009,Sexually transmitted infections,45,80,37754
MO,Lawrence County,29,109,2010,Sexually transmitted infections,45,76,38634
MO,Lawrence County,29,109,2011,Sexually transmitted infections,45,81,38660
MO,Lewis County,29,111,2007,Sexually transmitted infections,45,14,10152
MO,Lewis County,29,111,2008,Sexually transmitted infections,45,33,9951
MO,Lewis County,29,111,2009,Sexually transmitted infections,45,24,9950
MO,Lewis County,29,111,2010,Sexually transmitted infections,45,19,10211
MO,Lewis County,29,111,2011,Sexually transmitted infections,45,27,10155
MO,Lincoln County,29,113,2007,Sexually transmitted infections,45,59,50123
MO,Lincoln County,29,113,2008,Sexually transmitted infections,45,76,52775
MO,Lincoln County,29,113,2009,Sexually transmitted infections,45,103,52766
MO,Lincoln County,29,113,2010,Sexually transmitted infections,45,105,52566
MO,Lincoln County,29,113,2011,Sexually transmitted infections,45,96,53076
MO,Linn County,29,115,2007,Sexually transmitted infections,45,15,12865
MO,Linn County,29,115,2008,Sexually transmitted infections,45,28,12580
MO,Linn County,29,115,2009,Sexually transmitted infections,45,30,12579
MO,Linn County,29,115,2010,Sexually transmitted infections,45,23,12761
MO,Linn County,29,115,2011,Sexually transmitted infections,45,20,12566
MO,Livingston County,29,117,2007,Sexually transmitted infections,45,33,14291
MO,Livingston County,29,117,2008,Sexually transmitted infections,45,26,14213
MO,Livingston County,29,117,2009,Sexually transmitted infections,45,44,14212
MO,Livingston County,29,117,2010,Sexually transmitted infections,45,37,15195
MO,Livingston County,29,117,2011,Sexually transmitted infections,45,60,15074
MO,McDonald County,29,119,2007,Sexually transmitted infections,45,53,22949
MO,McDonald County,29,119,2008,Sexually transmitted infections,45,41,22731
MO,McDonald County,29,119,2009,Sexually transmitted infections,45,40,22727
MO,McDonald County,29,119,2010,Sexually transmitted infections,45,40,23083
MO,McDonald County,29,119,2011,Sexually transmitted infections,45,57,22977
MO,Macon County,29,121,2007,Sexually transmitted infections,45,30,15651
MO,Macon County,29,121,2008,Sexually transmitted infections,45,27,15621
MO,Macon County,29,121,2009,Sexually transmitted infections,45,27,15625
MO,Macon County,29,121,2010,Sexually transmitted infections,45,26,15566
MO,Macon County,29,121,2011,Sexually transmitted infections,45,35,15591
MO,Madison County,29,123,2007,Sexually transmitted infections,45,23,12109
MO,Madison County,29,123,2008,Sexually transmitted infections,45,20,12276
MO,Madison County,29,123,2009,Sexually transmitted infections,45,11,12277
MO,Madison County,29,123,2010,Sexually transmitted infections,45,17,12226
MO,Madison County,29,123,2011,Sexually transmitted infections,45,8,12195
MO,Maries County,29,125,2007,Sexually transmitted infections,45,9,9099
MO,Maries County,29,125,2008,Sexually transmitted infections,45,11,9046
MO,Maries County,29,125,2009,Sexually transmitted infections,45,18,9045
MO,Maries County,29,125,2010,Sexually transmitted infections,45,10,9176
MO,Maries County,29,125,2011,Sexually transmitted infections,45,9,9171
MO,Marion County,29,127,2007,Sexually transmitted infections,45,79,28425
MO,Marion County,29,127,2008,Sexually transmitted infections,45,101,28225
MO,Marion County,29,127,2009,Sexually transmitted infections,45,128,28225
MO,Marion County,29,127,2010,Sexually transmitted infections,45,119,28781
MO,Marion County,29,127,2011,Sexually transmitted infections,45,115,28717
MO,Mercer County,29,129,2007,Sexually transmitted infections,45,5,3584
MO,Mercer County,29,129,2008,Sexually transmitted infections,45,4,3523
MO,Mercer County,29,129,2009,Sexually transmitted infections,45,3,3521
MO,Mercer County,29,129,2010,Sexually transmitted infections,45,9,3785
MO,Mercer County,29,129,2011,Sexually transmitted infections,45,,3804
MO,Miller County,29,131,2007,Sexually transmitted infections,45,24,24989
MO,Miller County,29,131,2008,Sexually transmitted infections,45,38,24949
MO,Miller County,29,131,2009,Sexually transmitted infections,45,37,24949
MO,Miller County,29,131,2010,Sexually transmitted infections,45,42,24748
MO,Miller County,29,131,2011,Sexually transmitted infections,45,53,24770
MO,Mississippi County,29,133,2007,Sexually transmitted infections,45,75,13770
MO,Mississippi County,29,133,2008,Sexually transmitted infections,45,78,13504
MO,Mississippi County,29,133,2009,Sexually transmitted infections,45,70,13503
MO,Mississippi County,29,133,2010,Sexually transmitted infections,45,50,14358
MO,Mississippi County,29,133,2011,Sexually transmitted infections,45,50,14306
MO,Moniteau County,29,135,2007,Sexually transmitted infections,45,21,15092
MO,Moniteau County,29,135,2008,Sexually transmitted infections,45,20,15121
MO,Moniteau County,29,135,2009,Sexually transmitted infections,45,27,15118
MO,Moniteau County,29,135,2010,Sexually transmitted infections,45,32,15607
MO,Moniteau County,29,135,2011,Sexually transmitted infections,45,22,15697
MO,Monroe County,29,137,2007,Sexually transmitted infections,45,21,9396
MO,Monroe County,29,137,2008,Sexually transmitted infections,45,14,9127
MO,Monroe County,29,137,2009,Sexually transmitted infections,45,19,9126
MO,Monroe County,29,137,2010,Sexually transmitted infections,45,23,8840
MO,Monroe County,29,137,2011,Sexually transmitted infections,45,18,8734
MO,Montgomery County,29,139,2007,Sexually transmitted infections,45,26,12170
MO,Montgomery County,29,139,2008,Sexually transmitted infections,45,12,11804
MO,Montgomery County,29,139,2009,Sexually transmitted infections,45,22,11803
MO,Montgomery County,29,139,2010,Sexually transmitted infections,45,11,12236
MO,Montgomery County,29,139,2011,Sexually transmitted infections,45,18,12270
MO,Morgan County,29,141,2007,Sexually transmitted infections,45,32,20716
MO,Morgan County,29,141,2008,Sexually transmitted infections,45,19,20861
MO,Morgan County,29,141,2009,Sexually transmitted infections,45,34,20859
MO,Morgan County,29,141,2010,Sexually transmitted infections,45,36,20565
MO,Morgan County,29,141,2011,Sexually transmitted infections,45,30,20502
MO,New Madrid County,29,143,2007,Sexually transmitted infections,45,58,18314
MO,New Madrid County,29,143,2008,Sexually transmitted infections,45,54,17589
MO,New Madrid County,29,143,2009,Sexually transmitted infections,45,74,17590
MO,New Madrid County,29,143,2010,Sexually transmitted infections,45,87,18956
MO,New Madrid County,29,143,2011,Sexually transmitted infections,45,53,18783
MO,Newton County,29,145,2007,Sexually transmitted infections,45,114,56047
MO,Newton County,29,145,2008,Sexually transmitted infections,45,119,56120
MO,Newton County,29,145,2009,Sexually transmitted infections,45,137,56125
MO,Newton County,29,145,2010,Sexually transmitted infections,45,182,58114
MO,Newton County,29,145,2011,Sexually transmitted infections,45,151,58414
MO,Nodaway County,29,147,2007,Sexually transmitted infections,45,81,21660
MO,Nodaway County,29,147,2008,Sexually transmitted infections,45,82,22054
MO,Nodaway County,29,147,2009,Sexually transmitted infections,45,72,22052
MO,Nodaway County,29,147,2010,Sexually transmitted infections,45,79,23370
MO,Nodaway County,29,147,2011,Sexually transmitted infections,45,82,23468
MO,Oregon County,29,149,2007,Sexually transmitted infections,45,9,10407
MO,Oregon County,29,149,2008,Sexually transmitted infections,45,3,10264
MO,Oregon County,29,149,2009,Sexually transmitted infections,45,9,10262
MO,Oregon County,29,149,2010,Sexually transmitted infections,45,10,10881
MO,Oregon County,29,149,2011,Sexually transmitted infections,45,21,11017
MO,Osage County,29,151,2007,Sexually transmitted infections,45,5,13498
MO,Osage County,29,151,2008,Sexually transmitted infections,45,10,13465
MO,Osage County,29,151,2009,Sexually transmitted infections,45,15,13465
MO,Osage County,29,151,2010,Sexually transmitted infections,45,14,13878
MO,Osage County,29,151,2011,Sexually transmitted infections,45,12,13915
MO,Ozark County,29,153,2007,Sexually transmitted infections,45,10,9393
MO,Ozark County,29,153,2008,Sexually transmitted infections,45,5,9227
MO,Ozark County,29,153,2009,Sexually transmitted infections,45,11,9228
MO,Ozark County,29,153,2010,Sexually transmitted infections,45,7,9723
