state,county,state_code,county_code,measure_name,measure_id,raw_value
PR,Salinas Municipio,72,123,Unemployment,23,0.25
PR,Orocovis Municipio,72,107,Unemployment,23,0.23
PR,Maricao Municipio,72,93,Unemployment,23,0.23
PR,Yabucoa Municipio,72,151,Unemployment,23,0.23
PR,Adjuntas Municipio,72,1,Unemployment,23,0.23
PR,Patillas Municipio,72,109,Unemployment,23,0.23
PR,Arroyo Municipio,72,15,Unemployment,23,0.22
PR,Maunabo Municipio,72,95,Unemployment,23,0.22
PR,Comerio Municipio,72,45,Unemployment,23,0.22
PR,Florida Municipio,72,54,Unemployment,23,0.22
PR,Ciales Municipio,72,39,Unemployment,23,0.21
CA,Imperial County,6,25,Unemployment,23,0.21
PR,Coamo Municipio,72,43,Unemployment,23,0.2
PR,Guanica Municipio,72,55,Unemployment,23,0.2
AK,Wade Hampton Census Area,2,270,Unemployment,23,0.2
AZ,Yuma County,4,27,Unemployment,23,0.2
PR,Jayuya Municipio,72,73,Unemployment,23,0.2
PR,Villalba Municipio,72,149,Unemployment,23,0.2
PR,Guayama Municipio,72,57,Unemployment,23,0.2
PR,Las Piedras Municipio,72,85,Unemployment,23,0.19
PR,Humacao Municipio,72,69,Unemployment,23,0.19
PR,Aibonito Municipio,72,9,Unemployment,23,0.19
PR,Utuado Municipio,72,141,Unemployment,23,0.19
PR,Lajas Municipio,72,79,Unemployment,23,0.18
PR,Cidra Municipio,72,41,Unemployment,23,0.18
PR,Naguabo Municipio,72,103,Unemployment,23,0.18
PR,Guayanilla Municipio,72,59,Unemployment,23,0.18
PR,Luquillo Municipio,72,89,Unemployment,23,0.18
PR,Barranquitas Municipio,72,19,Unemployment,23,0.18
PR,Morovis Municipio,72,101,Unemployment,23,0.18
PR,Santa Isabel Municipio,72,133,Unemployment,23,0.18
PR,Naranjito Municipio,72,105,Unemployment,23,0.17
PR,Corozal Municipio,72,47,Unemployment,23,0.17
PR,Cayey Municipio,72,35,Unemployment,23,0.17
PR,San German Municipio,72,125,Unemployment,23,0.17
PR,Sabana Grande Municipio,72,121,Unemployment,23,0.17
PR,Hatillo Municipio,72,65,Unemployment,23,0.17
PR,San Sebastian Municipio,72,131,Unemployment,23,0.17
PR,Ceiba Municipio,72,37,Unemployment,23,0.17
PR,Juncos Municipio,72,77,Unemployment,23,0.17
PR,Penuelas Municipio,72,111,Unemployment,23,0.17
PR,Loiza Municipio,72,87,Unemployment,23,0.17
PR,Yauco Municipio,72,153,Unemployment,23,0.16
PR,Barceloneta Municipio,72,17,Unemployment,23,0.16
PR,Rincon Municipio,72,117,Unemployment,23,0.16
PR,Canovanas Municipio,72,29,Unemployment,23,0.16
PR,Aguas Buenas Municipio,72,7,Unemployment,23,0.16
PR,Fajardo Municipio,72,53,Unemployment,23,0.16
PR,Lares Municipio,72,81,Unemployment,23,0.16
PR,San Lorenzo Municipio,72,129,Unemployment,23,0.16
CA,Colusa County,6,11,Unemployment,23,0.16
PR,Quebradillas Municipio,72,115,Unemployment,23,0.16
PR,Juana Diaz Municipio,72,75,Unemployment,23,0.16
PR,Mayaguez Municipio,72,97,Unemployment,23,0.16
PR,Manati Municipio,72,91,Unemployment,23,0.16
PR,Moca Municipio,72,99,Unemployment,23,0.15
PR,Isabela Municipio,72,71,Unemployment,23,0.15
SC,Marion County,45,67,Unemployment,23,0.15
MI,Baraga County,26,13,Unemployment,23,0.15
PR,Hormigueros Municipio,72,67,Unemployment,23,0.15
NM,Luna County,35,29,Unemployment,23,0.15
PR,Anasco Municipio,72,11,Unemployment,23,0.15
PR,Aguadilla Municipio,72,5,Unemployment,23,0.15
TX,Starr County,48,427,Unemployment,23,0.15
PR,Arecibo Municipio,72,13,Unemployment,23,0.15
PR,Catano Municipio,72,33,Unemployment,23,0.15
PR,Aguada Municipio,72,3,Unemployment,23,0.15
PR,Camuy Municipio,72,27,Unemployment,23,0.14
PR,Vega Alta Municipio,72,143,Unemployment,23,0.14
PR,Vega Baja Municipio,72,145,Unemployment,23,0.14
KY,Magoffin County,21,153,Unemployment,23,0.14
AK,Yukon-Koyukuk Census Area,2,290,Unemployment,23,0.14
PR,Puerto Rico,72,0,Unemployment,23,0.14
PR,Caguas Municipio,72,25,Unemployment,23,0.14
AK,Prince of Wales-Outer Ketchikan Census Area,2,201,Unemployment,23,0.14
TX,Maverick County,48,323,Unemployment,23,0.14
AL,Wilcox County,1,131,Unemployment,23,0.14
SC,Marlboro County,45,69,Unemployment,23,0.14
PR,Ponce Municipio,72,113,Unemployment,23,0.14
MI,Montmorency County,26,119,Unemployment,23,0.14
PR,Rio Grande Municipio,72,119,Unemployment,23,0.14
PR,Vieques Municipio,72,147,Unemployment,23,0.14
MI,Oscoda County,26,135,Unemployment,23,0.14
MS,Clay County,28,25,Unemployment,23,0.14
MS,Holmes County,28,51,Unemployment,23,0.14
MS,Jefferson County,28,63,Unemployment,23,0.14
MS,Noxubee County,28,103,Unemployment,23,0.14
SC,Chester County,45,23,Unemployment,23,0.13
CA,Merced County,6,47,Unemployment,23,0.13
VA,Martinsville city,51,690,Unemployment,23,0.13
SC,Union County,45,87,Unemployment,23,0.13
PR,Gurabo Municipio,72,63,Unemployment,23,0.13
MI,Presque Isle County,26,141,Unemployment,23,0.13
SC,Allendale County,45,5,Unemployment,23,0.13
TX,Zavala County,48,507,Unemployment,23,0.13
WI,Menominee County,55,78,Unemployment,23,0.13
AK,Bethel Census Area,2,50,Unemployment,23,0.13
CA,Trinity County,6,105,Unemployment,23,0.13
PR,Las Marias Municipio,72,83,Unemployment,23,0.13
CA,Yuba County,6,115,Unemployment,23,0.13
CA,Sutter County,6,101,Unemployment,23,0.13
CA,Tulare County,6,107,Unemployment,23,0.13
GA,Hancock County,13,141,Unemployment,23,0.13
NC,Scotland County,37,165,Unemployment,23,0.13
TX,Presidio County,48,377,Unemployment,23,0.13
MI,Alcona County,26,1,Unemployment,23,0.13
AZ,Apache County,4,1,Unemployment,23,0.13
PR,Cabo Rojo Municipio,72,23,Unemployment,23,0.13
AK,Skagway-Hoonah-Angoon Census Area,2,232,Unemployment,23,0.13
CA,Siskiyou County,6,93,Unemployment,23,0.12
MS,Sunflower County,28,133,Unemployment,23,0.12
SC,Barnwell County,45,11,Unemployment,23,0.12
MS,Benton County,28,9,Unemployment,23,0.12
CA,Kings County,6,31,Unemployment,23,0.12
PR,Toa Baja Municipio,72,137,Unemployment,23,0.12
MS,Washington County,28,151,Unemployment,23,0.12
MS,Tunica County,28,143,Unemployment,23,0.12
TN,Lauderdale County,47,97,Unemployment,23,0.12
SD,Buffalo County,46,17,Unemployment,23,0.12
CA,Stanislaus County,6,99,Unemployment,23,0.12
AL,Dallas County,1,47,Unemployment,23,0.12
AZ,Santa Cruz County,4,23,Unemployment,23,0.12
PR,Bayamon Municipio,72,21,Unemployment,23,0.12
KY,Jackson County,21,109,Unemployment,23,0.12
TX,Sabine County,48,403,Unemployment,23,0.12
LA,East Carroll Parish,22,35,Unemployment,23,0.12
LA,West Carroll Parish,22,123,Unemployment,23,0.12
AK,Northwest Arctic Borough,2,188,Unemployment,23,0.12
MI,Schoolcraft County,26,153,Unemployment,23,0.12
MI,Gladwin County,26,51,Unemployment,23,0.12
MI,Lake County,26,85,Unemployment,23,0.12
GA,Warren County,13,301,Unemployment,23,0.12
SC,McCormick County,45,65,Unemployment,23,0.12
GA,Jenkins County,13,165,Unemployment,23,0.12
MN,Clearwater County,27,29,Unemployment,23,0.12
SC,Williamsburg County,45,89,Unemployment,23,0.12
GA,Chattahoochee County,13,53,Unemployment,23,0.12
TN,Scott County,47,151,Unemployment,23,0.12
CA,Fresno County,6,19,Unemployment,23,0.12
MS,Claiborne County,28,21,Unemployment,23,0.12
MS,Issaquena County,28,55,Unemployment,23,0.12
OH,Pike County,39,131,Unemployment,23,0.11
AL,Bullock County,1,11,Unemployment,23,0.11
KY,Clay County,21,51,Unemployment,23,0.11
OR,Douglas County,41,19,Unemployment,23,0.11
NC,Rutherford County,37,161,Unemployment,23,0.11
KY,Wolfe County,21,237,Unemployment,23,0.11
OR,Harney County,41,25,Unemployment,23,0.11
OR,Grant County,41,23,Unemployment,23,0.11
NC,Graham County,37,75,Unemployment,23,0.11
NC,Edgecombe County,37,65,Unemployment,23,0.11
CA,Lake County,6,33,Unemployment,23,0.11
MI,Roscommon County,26,143,Unemployment,23,0.11
SC,Orangeburg County,45,75,Unemployment,23,0.11
MI,Sanilac County,26,151,Unemployment,23,0.11
MI,St. Clair County,26,147,Unemployment,23,0.11
GA,Telfair County,13,271,Unemployment,23,0.11
WA,Ferry County,53,19,Unemployment,23,0.11
OR,Crook County,41,13,Unemployment,23,0.11
KY,Morgan County,21,175,Unemployment,23,0.11
PR,Carolina Municipio,72,31,Unemployment,23,0.11
PR,Dorado Municipio,72,51,Unemployment,23,0.11
OH,Meigs County,39,105,Unemployment,23,0.11
AK,Southeast Fairbanks Census Area,2,240,Unemployment,23,0.11
MI,Ontonagon County,26,131,Unemployment,23,0.11
MI,Cheboygan County,26,31,Unemployment,23,0.11
MI,Montcalm County,26,117,Unemployment,23,0.11
MI,Mackinac County,26,97,Unemployment,23,0.11
MI,Wexford County,26,165,Unemployment,23,0.11
MI,Lapeer County,26,87,Unemployment,23,0.11
AZ,Navajo County,4,17,Unemployment,23,0.11
MI,Clare County,26,35,Unemployment,23,0.11
MI,Keweenaw County,26,83,Unemployment,23,0.11
SC,Dillon County,45,33,Unemployment,23,0.11
KY,Menifee County,21,165,Unemployment,23,0.11
OH,Morgan County,39,115,Unemployment,23,0.11
AL,Lowndes County,1,85,Unemployment,23,0.11
AK,Nome Census Area,2,180,Unemployment,23,0.11
AL,Perry County,1,105,Unemployment,23,0.11
NC,Vance County,37,181,Unemployment,23,0.11
KY,McCreary County,21,147,Unemployment,23,0.11
MI,Arenac County,26,11,Unemployment,23,0.11
MI,Iosco County,26,69,Unemployment,23,0.11
MS,Leflore County,28,83,Unemployment,23,0.11
MS,Winston County,28,159,Unemployment,23,0.11
TN,Wayne County,47,181,Unemployment,23,0.11
CA,Kern County,6,29,Unemployment,23,0.11
CA,Sierra County,6,91,Unemployment,23,0.11
PR,Toa Alta Municipio,72,135,Unemployment,23,0.11
MT,Lincoln County,30,53,Unemployment,23,0.11
CA,San Benito County,6,69,Unemployment,23,0.11
CA,San Joaquin County,6,77,Unemployment,23,0.11
CA,Glenn County,6,21,Unemployment,23,0.11
TX,Willacy County,48,489,Unemployment,23,0.11
MS,Coahoma County,28,27,Unemployment,23,0.11
TN,Lawrence County,47,99,Unemployment,23,0.11
MS,Humphreys County,28,53,Unemployment,23,0.11
CA,Plumas County,6,63,Unemployment,23,0.11
TN,Pickett County,47,137,Unemployment,23,0.11
TN,Perry County,47,135,Unemployment,23,0.11
MS,Sharkey County,28,125,Unemployment,23,0.11
MS,Quitman County,28,119,Unemployment,23,0.11
TN,Haywood County,47,75,Unemployment,23,0.11
MS,Chickasaw County,28,17,Unemployment,23,0.11
MS,Montgomery County,28,97,Unemployment,23,0.11
MS,Webster County,28,155,Unemployment,23,0.11
MI,Oceana County,26,127,Unemployment,23,0.11
SC,Chesterfield County,45,25,Unemployment,23,0.11
SC,Bamberg County,45,9,Unemployment,23,0.11
SC,Lancaster County,45,57,Unemployment,23,0.11
SC,Clarendon County,45,27,Unemployment,23,0.11
ID,Clearwater County,16,35,Unemployment,23,0.11
ID,Adams County,16,3,Unemployment,23,0.11
NM,Mora County,35,33,Unemployment,23,0.11
CA,Madera County,6,39,Unemployment,23,0.11
AL,Sumter County,1,119,Unemployment,23,0.1
TX,Newton County,48,351,Unemployment,23,0.1
NC,Wilson County,37,195,Unemployment,23,0.1
NC,Richmond County,37,153,Unemployment,23,0.1
NC,Robeson County,37,155,Unemployment,23,0.1
NV,Nye County,32,23,Unemployment,23,0.1
MS,Clarke County,28,23,Unemployment,23,0.1
OH,Monroe County,39,111,Unemployment,23,0.1
TN,Gibson County,47,53,Unemployment,23,0.1
MS,Monroe County,28,95,Unemployment,23,0.1
MS,George County,28,39,Unemployment,23,0.1
TN,Lewis County,47,101,Unemployment,23,0.1
KY,Leslie County,21,131,Unemployment,23,0.1
MS,Greene County,28,41,Unemployment,23,0.1
MS,Panola County,28,107,Unemployment,23,0.1
KY,Lewis County,21,135,Unemployment,23,0.1
MS,Wilkinson County,28,157,Unemployment,23,0.1
MS,Yalobusha County,28,161,Unemployment,23,0.1
MS,Yazoo County,28,163,Unemployment,23,0.1
KY,Harlan County,21,95,Unemployment,23,0.1
TN,Greene County,47,59,Unemployment,23,0.1
OR,Josephine County,41,33,Unemployment,23,0.1
NV,Lyon County,32,19,Unemployment,23,0.1
KY,Fulton County,21,75,Unemployment,23,0.1
KY,Bell County,21,13,Unemployment,23,0.1
AK,Yakutat Borough,2,282,Unemployment,23,0.1
MS,Attala County,28,7,Unemployment,23,0.1
MS,Bolivar County,28,11,Unemployment,23,0.1
OR,Klamath County,41,35,Unemployment,23,0.1
KY,Powell County,21,197,Unemployment,23,0.1
TN,Carroll County,47,17,Unemployment,23,0.1
MS,Choctaw County,28,19,Unemployment,23,0.1
CA,Shasta County,6,89,Unemployment,23,0.1
TN,Clay County,47,27,Unemployment,23,0.1
TN,Cocke County,47,29,Unemployment,23,0.1
MI,Wayne County,26,163,Unemployment,23,0.1
IN,Fayette County,18,41,Unemployment,23,0.1
PA,Forest County,42,53,Unemployment,23,0.1
OH,Adams County,39,1,Unemployment,23,0.1
OH,Huron County,39,77,Unemployment,23,0.1
OR,Lake County,41,37,Unemployment,23,0.1
NC,Anson County,37,7,Unemployment,23,0.1
SD,Shannon County,46,113,Unemployment,23,0.1
GA,Jeff Davis County,13,161,Unemployment,23,0.1
OR,Linn County,41,43,Unemployment,23,0.1
NY,Bronx County,36,5,Unemployment,23,0.1
TN,Marshall County,47,117,Unemployment,23,0.1
AR,Chicot County,5,17,Unemployment,23,0.1
WA,Cowlitz County,53,15,Unemployment,23,0.1
KY,Grayson County,21,85,Unemployment,23,0.1
OH,Scioto County,39,145,Unemployment,23,0.1
SC,Hampton County,45,49,Unemployment,23,0.1
WA,Grays Harbor County,53,27,Unemployment,23,0.1
SD,Dewey County,46,41,Unemployment,23,0.1
TN,Hancock County,47,67,Unemployment,23,0.1
AK,Dillingham Census Area,2,70,Unemployment,23,0.1
TN,Benton County,47,5,Unemployment,23,0.1
CA,Calaveras County,6,9,Unemployment,23,0.1
CA,Del Norte County,6,15,Unemployment,23,0.1
AR,St. Francis County,5,123,Unemployment,23,0.1
MI,Ogemaw County,26,129,Unemployment,23,0.1
MI,Otsego County,26,137,Unemployment,23,0.1
NC,Cleveland County,37,45,Unemployment,23,0.1
NC,Caldwell County,37,27,Unemployment,23,0.1
MI,Alger County,26,3,Unemployment,23,0.1
GA,Jefferson County,13,163,Unemployment,23,0.1
MI,Tuscola County,26,157,Unemployment,23,0.1
IL,Alexander County,17,3,Unemployment,23,0.1
AR,Lee County,5,77,Unemployment,23,0.1
TX,Hidalgo County,48,215,Unemployment,23,0.1
LA,Tensas Parish,22,107,Unemployment,23,0.1
LA,Morehouse Parish,22,67,Unemployment,23,0.1
GA,Macon County,13,193,Unemployment,23,0.1
ID,Benewah County,16,9,Unemployment,23,0.1
SC,Cherokee County,45,21,Unemployment,23,0.1
SC,Greenwood County,45,47,Unemployment,23,0.1
WA,Lewis County,53,41,Unemployment,23,0.1
WA,Pend Oreille County,53,51,Unemployment,23,0.1
NC,Cherokee County,37,39,Unemployment,23,0.1
MI,Alpena County,26,7,Unemployment,23,0.1
MI,Antrim County,26,9,Unemployment,23,0.1
AR,Mississippi County,5,93,Unemployment,23,0.1
SC,Lee County,45,61,Unemployment,23,0.1
MS,Tippah County,28,139,Unemployment,23,0.1
MS,Tishomingo County,28,141,Unemployment,23,0.1
PR,San Juan Municipio,72,127,Unemployment,23,0.1
CA,Lassen County,6,35,Unemployment,23,0.1
CA,Modoc County,6,49,Unemployment,23,0.1
CA,Alpine County,6,3,Unemployment,23,0.1
MI,Manistee County,26,101,Unemployment,23,0.1
MI,Emmet County,26,47,Unemployment,23,0.1
MI,Genesee County,26,49,Unemployment,23,0.1
IL,Boone County,17,7,Unemployment,23,0.1
SC,Fairfield County,45,39,Unemployment,23,0.1
MI,Luce County,26,95,Unemployment,23,0.1
WV,Calhoun County,54,13,Unemployment,23,0.1
MI,Benzie County,26,19,Unemployment,23,0.1
SC,Abbeville County,45,1,Unemployment,23,0.1
ID,Shoshone County,16,79,Unemployment,23,0.1
MI,Mason County,26,105,Unemployment,23,0.1
WA,Skamania County,53,59,Unemployment,23,0.1
WA,Stevens County,53,65,Unemployment,23,0.1
GA,Taliaferro County,13,265,Unemployment,23,0.1
MI,Huron County,26,63,Unemployment,23,0.1
MI,Osceola County,26,133,Unemployment,23,0.1
AL,Monroe County,1,99,Unemployment,23,0.1
AL,Clarke County,1,25,Unemployment,23,0.1
NC,Swain County,37,173,Unemployment,23,0.1
WI,Iron County,55,51,Unemployment,23,0.1
ND,Rolette County,38,79,Unemployment,23,0.1
KY,Bath County,21,11,Unemployment,23,0.1
KY,Carter County,21,43,Unemployment,23,0.1
MS,Tallahatchie County,28,135,Unemployment,23,0.1
WA,Wahkiakum County,53,69,Unemployment,23,0.1
MI,Charlevoix County,26,29,Unemployment,23,0.1
MI,Chippewa County,26,33,Unemployment,23,0.1
MI,Missaukee County,26,113,Unemployment,23,0.1
IL,Franklin County,17,55,Unemployment,23,0.1
MI,Hillsdale County,26,59,Unemployment,23,0.1
VA,Williamsburg city,51,830,Unemployment,23,0.1
FL,Hendry County,12,51,Unemployment,23,0.1
PR,Trujillo Alto Municipio,72,139,Unemployment,23,0.1
AL,Conecuh County,1,35,Unemployment,23,0.1
TN,Henderson County,47,77,Unemployment,23,0.1
AK,Aleutians East Borough,2,13,Unemployment,23,0.1
MO,Hickory County,29,85,Unemployment,23,0.1
KY,Elliott County,21,63,Unemployment,23,0.1
AR,Woodruff County,5,147,Unemployment,23,0.1
MS,Kemper County,28,69,Unemployment,23,0.1
CA,Tehama County,6,103,Unemployment,23,0.1
AR,Desha County,5,41,Unemployment,23,0.1
OH,Vinton County,39,163,Unemployment,23,0.1
AK,Wrangell-Petersburg Census Area,2,280,Unemployment,23,0.1
CO,Costilla County,8,23,Unemployment,23,0.1
MS,Marshall County,28,93,Unemployment,23,0.1
OH,Noble County,39,121,Unemployment,23,0.1
AR,Clay County,5,21,Unemployment,23,0.1
NC,Warren County,37,185,Unemployment,23,0.1
MO,Washington County,29,221,Unemployment,23,0.1
VA,Danville city,51,590,Unemployment,23,0.1
NC,Halifax County,37,83,Unemployment,23,0.1
IL,Fayette County,17,51,Unemployment,23,0.09
SC,Darlington County,45,31,Unemployment,23,0.09
KY,Meade County,21,163,Unemployment,23,0.09
MI,Mecosta County,26,107,Unemployment,23,0.09
KY,Martin County,21,159,Unemployment,23,0.09
AL,Greene County,1,63,Unemployment,23,0.09
KY,Lawrence County,21,127,Unemployment,23,0.09
OH,Highland County,39,71,Unemployment,23,0.09
KS,Wyandotte County,20,209,Unemployment,23,0.09
TN,Bledsoe County,47,7,Unemployment,23,0.09
TN,Grundy County,47,61,Unemployment,23,0.09
TN,Grainger County,47,57,Unemployment,23,0.09
TN,Giles County,47,55,Unemployment,23,0.09
TN,Dyer County,47,45,Unemployment,23,0.09
MS,Alcorn County,28,3,Unemployment,23,0.09
MS,Adams County,28,1,Unemployment,23,0.09
NV,Mineral County,32,21,Unemployment,23,0.09
NJ,Cumberland County,34,11,Unemployment,23,0.09
NJ,Cape May County,34,9,Unemployment,23,0.09
TN,Crockett County,47,33,Unemployment,23,0.09
AR,Arkansas County,5,1,Unemployment,23,0.09
GA,Burke County,13,33,Unemployment,23,0.09
GA,Decatur County,13,87,Unemployment,23,0.09
GA,Coffee County,13,69,Unemployment,23,0.09
KY,Wayne County,21,231,Unemployment,23,0.09
OR,Jackson County,41,29,Unemployment,23,0.09
OR,Baker County,41,1,Unemployment,23,0.09
TX,Orange County,48,361,Unemployment,23,0.09
MO,St. Louis city,29,510,Unemployment,23,0.09
MO,Taney County,29,213,Unemployment,23,0.09
MO,Stone County,29,209,Unemployment,23,0.09
OR,Jefferson County,41,31,Unemployment,23,0.09
OR,Columbia County,41,9,Unemployment,23,0.09
FL,St. Lucie County,12,111,Unemployment,23,0.09
GA,Ben Hill County,13,17,Unemployment,23,0.09
GA,Crisp County,13,81,Unemployment,23,0.09
CA,San Bernardino County,6,71,Unemployment,23,0.09
CA,Riverside County,6,65,Unemployment,23,0.09
TX,Loving County,48,301,Unemployment,23,0.09
AR,Jackson County,5,67,Unemployment,23,0.09
TN,Fentress County,47,49,Unemployment,23,0.09
KY,Muhlenberg County,21,177,Unemployment,23,0.09
NC,Mitchell County,37,121,Unemployment,23,0.09
NC,McDowell County,37,111,Unemployment,23,0.09
PA,Cameron County,42,23,Unemployment,23,0.09
IN,Starke County,18,149,Unemployment,23,0.09
GA,Elbert County,13,105,Unemployment,23,0.09
AL,Butler County,1,13,Unemployment,23,0.09
MN,Mille Lacs County,27,95,Unemployment,23,0.09
KY,Perry County,21,193,Unemployment,23,0.09
TX,Reeves County,48,389,Unemployment,23,0.09
AR,Ashley County,5,3,Unemployment,23,0.09
IN,Vermillion County,18,165,Unemployment,23,0.09
OR,Malheur County,41,45,Unemployment,23,0.09
AL,Winston County,1,133,Unemployment,23,0.09
OR,Deschutes County,41,17,Unemployment,23,0.09
OR,Curry County,41,15,Unemployment,23,0.09
OR,Coos County,41,11,Unemployment,23,0.09
AL,Chambers County,1,17,Unemployment,23,0.09
GA,Irwin County,13,155,Unemployment,23,0.09
MS,Walthall County,28,147,Unemployment,23,0.09
MS,Pike County,28,113,Unemployment,23,0.09
MS,Perry County,28,111,Unemployment,23,0.09
GA,Randolph County,13,243,Unemployment,23,0.09
NC,Northampton County,37,131,Unemployment,23,0.09
OR,Wallowa County,41,63,Unemployment,23,0.09
TX,Morris County,48,343,Unemployment,23,0.09
AK,Valdez-Cordova Census Area,2,261,Unemployment,23,0.09
LA,Concordia Parish,22,29,Unemployment,23,0.09
KY,Butler County,21,31,Unemployment,23,0.09
IN,Noble County,18,113,Unemployment,23,0.09
IN,Miami County,18,103,Unemployment,23,0.09
NC,Nash County,37,127,Unemployment,23,0.09
NC,Montgomery County,37,123,Unemployment,23,0.09
NC,Lee County,37,105,Unemployment,23,0.09
LA,St. James Parish,22,93,Unemployment,23,0.09
IN,Grant County,18,53,Unemployment,23,0.09
NC,Washington County,37,187,Unemployment,23,0.09
UT,San Juan County,49,37,Unemployment,23,0.09
NC,Alleghany County,37,5,Unemployment,23,0.09
AL,Washington County,1,129,Unemployment,23,0.09
MN,Kanabec County,27,65,Unemployment,23,0.09
GA,Johnson County,13,167,Unemployment,23,0.09
LA,Franklin Parish,22,41,Unemployment,23,0.09
IN,Lawrence County,18,93,Unemployment,23,0.09
IN,Crawford County,18,25,Unemployment,23,0.09
LA,St. Helena Parish,22,91,Unemployment,23,0.09
ME,Piscataquis County,23,21,Unemployment,23,0.09
KY,Nicholas County,21,181,Unemployment,23,0.09
CA,Santa Cruz County,6,87,Unemployment,23,0.09
GA,Meriwether County,13,199,Unemployment,23,0.09
PR,Guaynabo Municipio,72,61,Unemployment,23,0.09
CA,Monterey County,6,53,Unemployment,23,0.09
MI,Michigan,26,0,Unemployment,23,0.09
TX,Cameron County,48,61,Unemployment,23,0.09
NC,Burke County,37,23,Unemployment,23,0.09
NC,Bladen County,37,17,Unemployment,23,0.09
CO,Huerfano County,8,55,Unemployment,23,0.09
LA,Madison Parish,22,65,Unemployment,23,0.09
CO,Dolores County,8,33,Unemployment,23,0.09
IN,Blackford County,18,9,Unemployment,23,0.09
ME,Washington County,23,29,Unemployment,23,0.09
ME,Somerset County,23,25,Unemployment,23,0.09
MD,Worcester County,24,47,Unemployment,23,0.09
NC,Columbus County,37,47,Unemployment,23,0.09
TN,Rhea County,47,143,Unemployment,23,0.09
SC,Oconee County,45,73,Unemployment,23,0.09
MI,Saginaw County,26,145,Unemployment,23,0.09
NC,Wilkes County,37,193,Unemployment,23,0.09
KY,Breathitt County,21,25,Unemployment,23,0.09
MI,Newaygo County,26,123,Unemployment,23,0.09
MI,Muskegon County,26,121,Unemployment,23,0.09
KY,Floyd County,21,71,Unemployment,23,0.09
MI,Van Buren County,26,159,Unemployment,23,0.09
MI,Macomb County,26,99,Unemployment,23,0.09
MI,Shiawassee County,26,155,Unemployment,23,0.09
KY,Edmonson County,21,61,Unemployment,23,0.09
CA,Butte County,6,7,Unemployment,23,0.09
MS,Prentiss County,28,117,Unemployment,23,0.09
TN,McNairy County,47,109,Unemployment,23,0.09
TN,McMinn County,47,107,Unemployment,23,0.09
TN,Stewart County,47,161,Unemployment,23,0.09
WA,Klickitat County,53,39,Unemployment,23,0.09
VA,Halifax County,51,83,Unemployment,23,0.09
AR,Phillips County,5,107,Unemployment,23,0.09
GA,Spalding County,13,255,Unemployment,23,0.09
NC,Caswell County,37,33,Unemployment,23,0.09
IL,Pulaski County,17,153,Unemployment,23,0.09
IL,Pope County,17,151,Unemployment,23,0.09
NC,Bertie County,37,15,Unemployment,23,0.09
NC,Beaufort County,37,13,Unemployment,23,0.09
NC,Gaston County,37,71,Unemployment,23,0.09
IL,Mason County,17,125,Unemployment,23,0.09
IL,Marion County,17,121,Unemployment,23,0.09
IL,Vermilion County,17,183,Unemployment,23,0.09
IL,Union County,17,181,Unemployment,23,0.09
GA,Taylor County,13,269,Unemployment,23,0.09
OH,Ashtabula County,39,7,Unemployment,23,0.09
GA,Wilcox County,13,315,Unemployment,23,0.09
ID,Boundary County,16,21,Unemployment,23,0.09
NC,Rockingham County,37,157,Unemployment,23,0.09
MO,Reynolds County,29,179,Unemployment,23,0.09
MO,Pemiscot County,29,155,Unemployment,23,0.09
TX,Jasper County,48,241,Unemployment,23,0.09
AR,Drew County,5,43,Unemployment,23,0.09
AR,Randolph County,5,121,Unemployment,23,0.09
TX,Tyler County,48,457,Unemployment,23,0.09
KY,Estill County,21,65,Unemployment,23,0.09
TN,Hardin County,47,71,Unemployment,23,0.09
NC,Catawba County,37,35,Unemployment,23,0.09
TN,Hardeman County,47,69,Unemployment,23,0.09
WA,Pacific County,53,49,Unemployment,23,0.09
WA,Mason County,53,45,Unemployment,23,0.09
TN,Morgan County,47,129,Unemployment,23,0.09
WV,Mason County,54,53,Unemployment,23,0.09
SC,Georgetown County,45,43,Unemployment,23,0.09
SC,Florence County,45,41,Unemployment,23,0.09
SC,Colleton County,45,29,Unemployment,23,0.09
WV,McDowell County,54,47,Unemployment,23,0.09
SC,Calhoun County,45,17,Unemployment,23,0.09
TX,Matagorda County,48,321,Unemployment,23,0.09
IL,Perry County,17,145,Unemployment,23,0.09
IL,Winnebago County,17,201,Unemployment,23,0.09
IL,Montgomery County,17,135,Unemployment,23,0.09
GA,Upson County,13,293,Unemployment,23,0.09
GA,Treutlen County,13,283,Unemployment,23,0.09
AK,Haines Borough,2,100,Unemployment,23,0.09
OH,Jackson County,39,79,Unemployment,23,0.09
GA,Sumter County,13,261,Unemployment,23,0.09
GA,Stewart County,13,259,Unemployment,23,0.09
KY,Cumberland County,21,57,Unemployment,23,0.09
KY,Christian County,21,47,Unemployment,23,0.09
VA,Henry County,51,89,Unemployment,23,0.09
TN,White County,47,185,Unemployment,23,0.09
GA,Wilkes County,13,317,Unemployment,23,0.09
TN,Weakley County,47,183,Unemployment,23,0.09
ID,Valley County,16,85,Unemployment,23,0.09
NC,Yancey County,37,199,Unemployment,23,0.09
MT,Sanders County,30,89,Unemployment,23,0.09
FL,Hernando County,12,53,Unemployment,23,0.09
TN,Henry County,47,79,Unemployment,23,0.09
IL,LaSalle County,17,99,Unemployment,23,0.09
