state,county,state_code,county_code,measure_name,measure_id,raw_value
NC,Davidson County,37,57,Violent crime rate,43,297.08
NC,Davie County,37,59,Violent crime rate,43,198.88
NC,Duplin County,37,61,Violent crime rate,43,329.32
NC,Durham County,37,63,Violent crime rate,43,709.25
NC,Edgecombe County,37,65,Violent crime rate,43,595.86
NC,Forsyth County,37,67,Violent crime rate,43,631.96
NC,Franklin County,37,69,Violent crime rate,43,118.59
NC,Gaston County,37,71,Violent crime rate,43,537.05
NC,Gates County,37,73,Violent crime rate,43,108.23
NC,Graham County,37,75,Violent crime rate,43,
NC,Granville County,37,77,Violent crime rate,43,421.63
NC,Greene County,37,79,Violent crime rate,43,275.08
NC,Guilford County,37,81,Violent crime rate,43,616.3
NC,Halifax County,37,83,Violent crime rate,43,528.69
NC,Harnett County,37,85,Violent crime rate,43,388.48
NC,Haywood County,37,87,Violent crime rate,43,265.86
NC,Henderson County,37,89,Violent crime rate,43,185.82
NC,Hertford County,37,91,Violent crime rate,43,389.73
NC,Hoke County,37,93,Violent crime rate,43,254.75
NC,Hyde County,37,95,Violent crime rate,43,0.0
NC,Iredell County,37,97,Violent crime rate,43,343.51
NC,Jackson County,37,99,Violent crime rate,43,361.1
NC,Johnston County,37,101,Violent crime rate,43,277.2
NC,Jones County,37,103,Violent crime rate,43,238.16
NC,Lee County,37,105,Violent crime rate,43,294.26
NC,Lenoir County,37,107,Violent crime rate,43,721.53
NC,Lincoln County,37,109,Violent crime rate,43,201.16
NC,McDowell County,37,111,Violent crime rate,43,169.54
NC,Macon County,37,113,Violent crime rate,43,100.7
NC,Madison County,37,115,Violent crime rate,43,77.45
NC,Martin County,37,117,Violent crime rate,43,538.26
NC,Mecklenburg County,37,119,Violent crime rate,43,855.94
NC,Mitchell County,37,121,Violent crime rate,43,
NC,Montgomery County,37,123,Violent crime rate,43,270.33
NC,Moore County,37,125,Violent crime rate,43,258.27
NC,Nash County,37,127,Violent crime rate,43,567.51
NC,New Hanover County,37,129,Violent crime rate,43,566.18
NC,Northampton County,37,131,Violent crime rate,43,344.5
NC,Onslow County,37,133,Violent crime rate,43,344.59
NC,Orange County,37,135,Violent crime rate,43,269.51
NC,Pamlico County,37,137,Violent crime rate,43,185.36
NC,Pasquotank County,37,139,Violent crime rate,43,477.72
NC,Pender County,37,141,Violent crime rate,43,221.9
NC,Perquimans County,37,143,Violent crime rate,43,128.57
NC,Person County,37,145,Violent crime rate,43,402.45
NC,Pitt County,37,147,Violent crime rate,43,652.05
NC,Polk County,37,149,Violent crime rate,43,152.57
NC,Randolph County,37,151,Violent crime rate,43,159.76
NC,Richmond County,37,153,Violent crime rate,43,515.43
NC,Robeson County,37,155,Violent crime rate,43,820.52
NC,Rockingham County,37,157,Violent crime rate,43,309.01
NC,Rowan County,37,159,Violent crime rate,43,371.31
NC,Rutherford County,37,161,Violent crime rate,43,301.35
NC,Sampson County,37,163,Violent crime rate,43,309.64
NC,Scotland County,37,165,Violent crime rate,43,468.39
NC,Stanly County,37,167,Violent crime rate,43,286.78
NC,Stokes County,37,169,Violent crime rate,43,301.82
NC,Surry County,37,171,Violent crime rate,43,289.25
NC,Swain County,37,173,Violent crime rate,43,684.59
NC,Transylvania County,37,175,Violent crime rate,43,200.64
NC,Tyrrell County,37,177,Violent crime rate,43,231.57
NC,Union County,37,179,Violent crime rate,43,355.77
NC,Vance County,37,181,Violent crime rate,43,589.29
NC,Wake County,37,183,Violent crime rate,43,339.52
NC,Warren County,37,185,Violent crime rate,43,220.8
NC,Washington County,37,187,Violent crime rate,43,923.41
NC,Watauga County,37,189,Violent crime rate,43,115.56
NC,Wayne County,37,191,Violent crime rate,43,478.78
NC,Wilkes County,37,193,Violent crime rate,43,247.81
NC,Wilson County,37,195,Violent crime rate,43,477.65
NC,Yadkin County,37,197,Violent crime rate,43,280.41
NC,Yancey County,37,199,Violent crime rate,43,91.71
ND,North Dakota,38,0,Violent crime rate,43,144.33
ND,Adams County,38,1,Violent crime rate,43,81.71
ND,Barnes County,38,3,Violent crime rate,43,59.16
ND,Benson County,38,5,Violent crime rate,43,44.92
ND,Billings County,38,7,Violent crime rate,43,158.85
ND,Bottineau County,38,9,Violent crime rate,43,9.3
ND,Bowman County,38,11,Violent crime rate,43,
ND,Burke County,38,13,Violent crime rate,43,50.19
ND,Burleigh County,38,15,Violent crime rate,43,181.31
ND,Cass County,38,17,Violent crime rate,43,197.66
ND,Cavalier County,38,19,Violent crime rate,43,47.98
ND,Dickey County,38,21,Violent crime rate,43,33.8
ND,Divide County,38,23,Violent crime rate,43,
ND,Dunn County,38,25,Violent crime rate,43,0.0
ND,Eddy County,38,27,Violent crime rate,43,81.58
ND,Emmons County,38,29,Violent crime rate,43,18.13
ND,Foster County,38,31,Violent crime rate,43,13.29
ND,Golden Valley County,38,33,Violent crime rate,43,59.03
ND,Grand Forks County,38,35,Violent crime rate,43,187.71
ND,Grant County,38,37,Violent crime rate,43,0.0
ND,Griggs County,38,39,Violent crime rate,43,20.67
ND,Hettinger County,38,41,Violent crime rate,43,22.92
ND,Kidder County,38,43,Violent crime rate,43,41.92
ND,LaMoure County,38,45,Violent crime rate,43,28.02
ND,Logan County,38,47,Violent crime rate,43,13.16
ND,McHenry County,38,49,Violent crime rate,43,40.68
ND,McIntosh County,38,51,Violent crime rate,43,49.49
ND,McKenzie County,38,53,Violent crime rate,43,44.58
ND,McLean County,38,55,Violent crime rate,43,48.03
ND,Mercer County,38,57,Violent crime rate,43,95.3
ND,Morton County,38,59,Violent crime rate,43,165.99
ND,Mountrail County,38,61,Violent crime rate,43,26.61
ND,Nelson County,38,63,Violent crime rate,43,75.97
ND,Oliver County,38,65,Violent crime rate,43,15.43
ND,Pembina County,38,67,Violent crime rate,43,42.08
ND,Pierce County,38,69,Violent crime rate,43,36.04
ND,Ramsey County,38,71,Violent crime rate,43,209.28
ND,Ransom County,38,73,Violent crime rate,43,93.56
ND,Renville County,38,75,Violent crime rate,43,29.69
ND,Richland County,38,77,Violent crime rate,43,111.76
ND,Rolette County,38,79,Violent crime rate,43,37.72
ND,Sargent County,38,81,Violent crime rate,43,32.68
ND,Sheridan County,38,83,Violent crime rate,43,53.43
ND,Sioux County,38,85,Violent crime rate,43,0.0
ND,Slope County,38,87,Violent crime rate,43,0.0
ND,Stark County,38,89,Violent crime rate,43,108.93
ND,Steele County,38,91,Violent crime rate,43,0.0
ND,Stutsman County,38,93,Violent crime rate,43,170.45
ND,Towner County,38,95,Violent crime rate,43,9.1
ND,Traill County,38,97,Violent crime rate,43,63.99
ND,Walsh County,38,99,Violent crime rate,43,78.6
ND,Ward County,38,101,Violent crime rate,43,177.43
ND,Wells County,38,103,Violent crime rate,43,104.51
ND,Williams County,38,105,Violent crime rate,43,156.3
OH,Ohio,39,0,Violent crime rate,43,358.51
OH,Adams County,39,1,Violent crime rate,43,71.35
OH,Allen County,39,3,Violent crime rate,43,498.33
OH,Ashland County,39,5,Violent crime rate,43,68.39
OH,Ashtabula County,39,7,Violent crime rate,43,
OH,Athens County,39,9,Violent crime rate,43,102.17
OH,Auglaize County,39,11,Violent crime rate,43,40.04
OH,Belmont County,39,13,Violent crime rate,43,78.78
OH,Brown County,39,15,Violent crime rate,43,60.08
OH,Butler County,39,17,Violent crime rate,43,394.42
OH,Carroll County,39,19,Violent crime rate,43,75.2
OH,Champaign County,39,21,Violent crime rate,43,104.77
OH,Clark County,39,23,Violent crime rate,43,376.3
OH,Clermont County,39,25,Violent crime rate,43,112.18
OH,Clinton County,39,27,Violent crime rate,43,119.13
OH,Columbiana County,39,29,Violent crime rate,43,53.28
OH,Coshocton County,39,31,Violent crime rate,43,49.37
OH,Crawford County,39,33,Violent crime rate,43,137.7
OH,Cuyahoga County,39,35,Violent crime rate,43,641.5
OH,Darke County,39,37,Violent crime rate,43,154.42
OH,Defiance County,39,39,Violent crime rate,43,111.89
OH,Delaware County,39,41,Violent crime rate,43,101.0
OH,Erie County,39,43,Violent crime rate,43,292.05
OH,Fairfield County,39,45,Violent crime rate,43,163.01
OH,Fayette County,39,47,Violent crime rate,43,167.34
OH,Franklin County,39,49,Violent crime rate,43,602.72
OH,Fulton County,39,51,Violent crime rate,43,78.6
OH,Gallia County,39,53,Violent crime rate,43,120.63
OH,Geauga County,39,55,Violent crime rate,43,36.83
OH,Greene County,39,57,Violent crime rate,43,138.58
OH,Guernsey County,39,59,Violent crime rate,43,203.54
OH,Hamilton County,39,61,Violent crime rate,43,580.98
OH,Hancock County,39,63,Violent crime rate,43,137.72
OH,Hardin County,39,65,Violent crime rate,43,56.5
OH,Harrison County,39,67,Violent crime rate,43,103.34
OH,Henry County,39,69,Violent crime rate,43,82.19
OH,Highland County,39,71,Violent crime rate,43,116.27
OH,Hocking County,39,73,Violent crime rate,43,72.68
OH,Holmes County,39,75,Violent crime rate,43,42.28
OH,Huron County,39,77,Violent crime rate,43,54.1
OH,Jackson County,39,79,Violent crime rate,43,108.98
OH,Jefferson County,39,81,Violent crime rate,43,237.17
OH,Knox County,39,83,Violent crime rate,43,
OH,Lake County,39,85,Violent crime rate,43,122.1
OH,Lawrence County,39,87,Violent crime rate,43,74.46
OH,Licking County,39,89,Violent crime rate,43,147.12
OH,Logan County,39,91,Violent crime rate,43,159.84
OH,Lorain County,39,93,Violent crime rate,43,242.1
OH,Lucas County,39,95,Violent crime rate,43,833.74
OH,Madison County,39,97,Violent crime rate,43,72.53
OH,Mahoning County,39,99,Violent crime rate,43,442.86
OH,Marion County,39,101,Violent crime rate,43,167.82
OH,Medina County,39,103,Violent crime rate,43,35.65
OH,Meigs County,39,105,Violent crime rate,43,86.43
OH,Mercer County,39,107,Violent crime rate,43,86.12
OH,Miami County,39,109,Violent crime rate,43,83.22
OH,Monroe County,39,111,Violent crime rate,43,80.99
OH,Montgomery County,39,113,Violent crime rate,43,492.67
OH,Morgan County,39,115,Violent crime rate,43,54.6
OH,Morrow County,39,117,Violent crime rate,43,44.02
OH,Muskingum County,39,119,Violent crime rate,43,174.39
OH,Noble County,39,121,Violent crime rate,43,0.0
OH,Ottawa County,39,123,Violent crime rate,43,62.49
OH,Paulding County,39,125,Violent crime rate,43,84.37
OH,Perry County,39,127,Violent crime rate,43,47.86
OH,Pickaway County,39,129,Violent crime rate,43,157.79
OH,Pike County,39,131,Violent crime rate,43,42.52
OH,Portage County,39,133,Violent crime rate,43,108.17
OH,Preble County,39,135,Violent crime rate,43,101.37
OH,Putnam County,39,137,Violent crime rate,43,28.51
OH,Richland County,39,139,Violent crime rate,43,197.78
OH,Ross County,39,141,Violent crime rate,43,210.02
OH,Sandusky County,39,143,Violent crime rate,43,217.07
OH,Scioto County,39,145,Violent crime rate,43,268.8
OH,Seneca County,39,147,Violent crime rate,43,46.26
OH,Shelby County,39,149,Violent crime rate,43,95.0
OH,Stark County,39,151,Violent crime rate,43,327.62
OH,Summit County,39,153,Violent crime rate,43,377.8
OH,Trumbull County,39,155,Violent crime rate,43,361.07
OH,Tuscarawas County,39,157,Violent crime rate,43,59.32
OH,Union County,39,159,Violent crime rate,43,60.28
OH,Van Wert County,39,161,Violent crime rate,43,125.76
OH,Vinton County,39,163,Violent crime rate,43,76.51
OH,Warren County,39,165,Violent crime rate,43,71.24
OH,Washington County,39,167,Violent crime rate,43,114.27
OH,Wayne County,39,169,Violent crime rate,43,94.08
OH,Williams County,39,171,Violent crime rate,43,97.75
OH,Wood County,39,173,Violent crime rate,43,77.92
OH,Wyandot County,39,175,Violent crime rate,43,27.39
OK,Oklahoma,40,0,Violent crime rate,43,500.32
OK,Adair County,40,1,Violent crime rate,43,344.4
OK,Alfalfa County,40,3,Violent crime rate,43,89.16
OK,Atoka County,40,5,Violent crime rate,43,197.89
OK,Beaver County,40,7,Violent crime rate,43,144.17
OK,Beckham County,40,9,Violent crime rate,43,181.48
OK,Blaine County,40,11,Violent crime rate,43,212.48
OK,Bryan County,40,13,Violent crime rate,43,395.39
OK,Caddo County,40,15,Violent crime rate,43,385.14
OK,Canadian County,40,17,Violent crime rate,43,478.05
OK,Carter County,40,19,Violent crime rate,43,766.43
OK,Cherokee County,40,21,Violent crime rate,43,387.38
OK,Choctaw County,40,23,Violent crime rate,43,343.48
OK,Cimarron County,40,25,Violent crime rate,43,72.42
OK,Cleveland County,40,27,Violent crime rate,43,354.36
OK,Coal County,40,29,Violent crime rate,43,198.57
OK,Comanche County,40,31,Violent crime rate,43,827.49
OK,Cotton County,40,33,Violent crime rate,43,139.36
OK,Craig County,40,35,Violent crime rate,43,217.32
OK,Creek County,40,37,Violent crime rate,43,203.78
OK,Custer County,40,39,Violent crime rate,43,359.95
OK,Delaware County,40,41,Violent crime rate,43,270.63
OK,Dewey County,40,43,Violent crime rate,43,98.78
OK,Ellis County,40,45,Violent crime rate,43,75.83
OK,Garfield County,40,47,Violent crime rate,43,371.14
OK,Garvin County,40,49,Violent crime rate,43,259.43
OK,Grady County,40,51,Violent crime rate,43,341.08
OK,Grant County,40,53,Violent crime rate,43,136.68
OK,Greer County,40,55,Violent crime rate,43,190.11
OK,Harmon County,40,57,Violent crime rate,43,176.83
OK,Harper County,40,59,Violent crime rate,43,86.97
OK,Haskell County,40,61,Violent crime rate,43,432.94
OK,Hughes County,40,63,Violent crime rate,43,177.35
OK,Jackson County,40,65,Violent crime rate,43,230.13
OK,Jefferson County,40,67,Violent crime rate,43,303.96
OK,Johnston County,40,69,Violent crime rate,43,328.42
OK,Kay County,40,71,Violent crime rate,43,471.44
OK,Kingfisher County,40,73,Violent crime rate,43,69.01
OK,Kiowa County,40,75,Violent crime rate,43,316.03
OK,Latimer County,40,77,Violent crime rate,43,285.58
OK,Le Flore County,40,79,Violent crime rate,43,292.18
OK,Lincoln County,40,81,Violent crime rate,43,190.8
OK,Logan County,40,83,Violent crime rate,43,192.74
OK,Love County,40,85,Violent crime rate,43,206.96
OK,McClain County,40,87,Violent crime rate,43,176.97
OK,McCurtain County,40,89,Violent crime rate,43,405.34
OK,McIntosh County,40,91,Violent crime rate,43,207.39
OK,Major County,40,93,Violent crime rate,43,146.01
OK,Marshall County,40,95,Violent crime rate,43,318.58
OK,Mayes County,40,97,Violent crime rate,43,307.9
OK,Murray County,40,99,Violent crime rate,43,187.24
OK,Muskogee County,40,101,Violent crime rate,43,594.32
OK,Noble County,40,103,Violent crime rate,43,147.93
OK,Nowata County,40,105,Violent crime rate,43,336.1
OK,Okfuskee County,40,107,Violent crime rate,43,239.53
OK,Oklahoma County,40,109,Violent crime rate,43,675.68
OK,Okmulgee County,40,111,Violent crime rate,43,299.53
OK,Osage County,40,113,Violent crime rate,43,480.71
OK,Ottawa County,40,115,Violent crime rate,43,293.89
OK,Pawnee County,40,117,Violent crime rate,43,333.41
OK,Payne County,40,119,Violent crime rate,43,248.71
OK,Pittsburg County,40,121,Violent crime rate,43,221.34
OK,Pontotoc County,40,123,Violent crime rate,43,526.68
OK,Pottawatomie County,40,125,Violent crime rate,43,456.87
OK,Pushmataha County,40,127,Violent crime rate,43,343.07
OK,Roger Mills County,40,129,Violent crime rate,43,81.13
OK,Rogers County,40,131,Violent crime rate,43,121.36
OK,Seminole County,40,133,Violent crime rate,43,348.57
OK,Sequoyah County,40,135,Violent crime rate,43,529.33
OK,Stephens County,40,137,Violent crime rate,43,271.16
OK,Texas County,40,139,Violent crime rate,43,202.92
OK,Tillman County,40,141,Violent crime rate,43,271.68
OK,Tulsa County,40,143,Violent crime rate,43,879.55
OK,Wagoner County,40,145,Violent crime rate,43,243.91
OK,Washington County,40,147,Violent crime rate,43,299.63
OK,Washita County,40,149,Violent crime rate,43,190.81
OK,Woods County,40,151,Violent crime rate,43,157.98
OK,Woodward County,40,153,Violent crime rate,43,215.22
OR,Oregon,41,0,Violent crime rate,43,275.58
OR,Baker County,41,1,Violent crime rate,43,118.18
OR,Benton County,41,3,Violent crime rate,43,143.9
OR,Clackamas County,41,5,Violent crime rate,43,124.58
OR,Clatsop County,41,7,Violent crime rate,43,165.02
OR,Columbia County,41,9,Violent crime rate,43,121.54
OR,Coos County,41,11,Violent crime rate,43,141.65
OR,Crook County,41,13,Violent crime rate,43,415.07
OR,Curry County,41,15,Violent crime rate,43,128.45
OR,Deschutes County,41,17,Violent crime rate,43,225.04
OR,Douglas County,41,19,Violent crime rate,43,120.39
OR,Gilliam County,41,21,Violent crime rate,43,39.46
OR,Grant County,41,23,Violent crime rate,43,81.27
OR,Harney County,41,25,Violent crime rate,43,125.85
OR,Hood River County,41,27,Violent crime rate,43,112.74
OR,Jackson County,41,29,Violent crime rate,43,270.8
OR,Jefferson County,41,31,Violent crime rate,43,258.35
OR,Josephine County,41,33,Violent crime rate,43,132.92
OR,Klamath County,41,35,Violent crime rate,43,263.14
OR,Lake County,41,37,Violent crime rate,43,267.25
OR,Lane County,41,39,Violent crime rate,43,286.35
OR,Lincoln County,41,41,Violent crime rate,43,332.52
OR,Linn County,41,43,Violent crime rate,43,126.87
OR,Malheur County,41,45,Violent crime rate,43,311.78
OR,Marion County,41,47,Violent crime rate,43,283.83
OR,Morrow County,41,49,Violent crime rate,43,284.08
OR,Multnomah County,41,51,Violent crime rate,43,598.57
OR,Polk County,41,53,Violent crime rate,43,254.12
OR,Sherman County,41,55,Violent crime rate,43,32.88
OR,Tillamook County,41,57,Violent crime rate,43,89.19
OR,Umatilla County,41,59,Violent crime rate,43,262.65
OR,Union County,41,61,Violent crime rate,43,128.77
OR,Wallowa County,41,63,Violent crime rate,43,74.92
OR,Wasco County,41,65,Violent crime rate,43,117.29
OR,Washington County,41,67,Violent crime rate,43,159.96
OR,Wheeler County,41,69,Violent crime rate,43,42.8
OR,Yamhill County,41,71,Violent crime rate,43,132.94
PA,Pennsylvania,42,0,Violent crime rate,43,412.67
PA,Adams County,42,1,Violent crime rate,43,140.2
PA,Allegheny County,42,3,Violent crime rate,43,496.47
PA,Armstrong County,42,5,Violent crime rate,43,136.5
PA,Beaver County,42,7,Violent crime rate,43,316.1
PA,Bedford County,42,9,Violent crime rate,43,119.79
PA,Berks County,42,11,Violent crime rate,43,348.76
PA,Blair County,42,13,Violent crime rate,43,276.46
PA,Bradford County,42,15,Violent crime rate,43,136.93
PA,Bucks County,42,17,Violent crime rate,43,148.59
PA,Butler County,42,19,Violent crime rate,43,178.51
PA,Cambria County,42,21,Violent crime rate,43,241.36
PA,Cameron County,42,23,Violent crime rate,43,131.52
PA,Carbon County,42,25,Violent crime rate,43,316.69
PA,Centre County,42,27,Violent crime rate,43,106.9
PA,Chester County,42,29,Violent crime rate,43,178.45
PA,Clarion County,42,31,Violent crime rate,43,175.51
PA,Clearfield County,42,33,Violent crime rate,43,262.7
PA,Clinton County,42,35,Violent crime rate,43,195.98
PA,Columbia County,42,37,Violent crime rate,43,159.2
PA,Crawford County,42,39,Violent crime rate,43,99.25
PA,Cumberland County,42,41,Violent crime rate,43,127.41
PA,Dauphin County,42,43,Violent crime rate,43,520.21
PA,Delaware County,42,45,Violent crime rate,43,521.22
PA,Elk County,42,47,Violent crime rate,43,146.42
PA,Erie County,42,49,Violent crime rate,43,273.89
PA,Fayette County,42,51,Violent crime rate,43,262.29
PA,Forest County,42,53,Violent crime rate,43,352.78
PA,Franklin County,42,55,Violent crime rate,43,226.07
PA,Fulton County,42,57,Violent crime rate,43,193.71
PA,Greene County,42,59,Violent crime rate,43,130.11
PA,Huntingdon County,42,61,Violent crime rate,43,183.91
PA,Indiana County,42,63,Violent crime rate,43,219.94
PA,Jefferson County,42,65,Violent crime rate,43,198.1
PA,Juniata County,42,67,Violent crime rate,43,88.62
PA,Lackawanna County,42,69,Violent crime rate,43,271.71
PA,Lancaster County,42,71,Violent crime rate,43,188.87
PA,Lawrence County,42,73,Violent crime rate,43,377.87
PA,Lebanon County,42,75,Violent crime rate,43,256.83
PA,Lehigh County,42,77,Violent crime rate,43,345.26
PA,Luzerne County,42,79,Violent crime rate,43,309.28
PA,Lycoming County,42,81,Violent crime rate,43,169.76
PA,Mc Kean County,42,83,Violent crime rate,43,190.17
PA,Mercer County,42,85,Violent crime rate,43,228.57
PA,Mifflin County,42,87,Violent crime rate,43,207.47
PA,Monroe County,42,89,Violent crime rate,43,265.3
PA,Montgomery County,42,91,Violent crime rate,43,209.57
PA,Montour County,42,93,Violent crime rate,43,372.16
PA,Northampton County,42,95,Violent crime rate,43,224.89
PA,Northumberland County,42,97,Violent crime rate,43,359.52
PA,Perry County,42,99,Violent crime rate,43,193.88
PA,Philadelphia County,42,101,Violent crime rate,43,1398.08
PA,Pike County,42,103,Violent crime rate,43,156.66
PA,Potter County,42,105,Violent crime rate,43,276.97
PA,Schuylkill County,42,107,Violent crime rate,43,226.19
PA,Snyder County,42,109,Violent crime rate,43,286.89
PA,Somerset County,42,111,Violent crime rate,43,140.87
PA,Sullivan County,42,113,Violent crime rate,43,115.84
PA,Susquehanna County,42,115,Violent crime rate,43,119.2
PA,Tioga County,42,117,Violent crime rate,43,84.81
PA,Union County,42,119,Violent crime rate,43,84.28
PA,Venango County,42,121,Violent crime rate,43,146.11
PA,Warren County,42,123,Violent crime rate,43,386.36
PA,Washington County,42,125,Violent crime rate,43,252.65
PA,Wayne County,42,127,Violent crime rate,43,145.43
PA,Westmoreland County,42,129,Violent crime rate,43,171.92
PA,Wyoming County,42,131,Violent crime rate,43,125.8
PA,York County,42,133,Violent crime rate,43,267.22
RI,Rhode Island,44,0,Violent crime rate,43,246.52
RI,Bristol County,44,1,Violent crime rate,43,84.73
RI,Kent County,44,3,Violent crime rate,43,134.08
RI,Newport County,44,5,Violent crime rate,43,200.76
RI,Providence County,44,7,Violent crime rate,43,327.58
RI,Washington County,44,9,Violent crime rate,43,88.02
SC,South Carolina,45,0,Violent crime rate,43,730.58
SC,Abbeville County,45,1,Violent crime rate,43,641.58
SC,Aiken County,45,3,Violent crime rate,43,398.61
SC,Allendale County,45,5,Violent crime rate,43,931.78
SC,Anderson County,45,7,Violent crime rate,43,650.02
SC,Bamberg County,45,9,Violent crime rate,43,741.63
SC,Barnwell County,45,11,Violent crime rate,43,801.23
SC,Beaufort County,45,13,Violent crime rate,43,641.27
SC,Berkeley County,45,15,Violent crime rate,43,554.37
SC,Calhoun County,45,17,Violent crime rate,43,573.84
SC,Charleston County,45,19,Violent crime rate,43,885.44
SC,Cherokee County,45,21,Violent crime rate,43,571.62
SC,Chester County,45,23,Violent crime rate,43,1135.05
SC,Chesterfield County,45,25,Violent crime rate,43,577.18
SC,Clarendon County,45,27,Violent crime rate,43,818.0
SC,Colleton County,45,29,Violent crime rate,43,911.35
SC,Darlington County,45,31,Violent crime rate,43,1242.27
SC,Dillon County,45,33,Violent crime rate,43,1406.07
SC,Dorchester County,45,35,Violent crime rate,43,539.22
SC,Edgefield County,45,37,Violent crime rate,43,262.15
SC,Fairfield County,45,39,Violent crime rate,43,1065.44
SC,Florence County,45,41,Violent crime rate,43,885.79
SC,Georgetown County,45,43,Violent crime rate,43,667.56
SC,Greenville County,45,45,Violent crime rate,43,714.4
SC,Greenwood County,45,47,Violent crime rate,43,1032.5
SC,Hampton County,45,49,Violent crime rate,43,693.9
SC,Horry County,45,51,Violent crime rate,43,818.48
SC,Jasper County,45,53,Violent crime rate,43,838.18
SC,Kershaw County,45,55,Violent crime rate,43,524.21
SC,Lancaster County,45,57,Violent crime rate,43,604.52
SC,Laurens County,45,59,Violent crime rate,43,799.38
SC,Lee County,45,61,Violent crime rate,43,642.7
SC,Lexington County,45,63,Violent crime rate,43,433.19
SC,McCormick County,45,65,Violent crime rate,43,515.71
SC,Marion County,45,67,Violent crime rate,43,917.39
SC,Marlboro County,45,69,Violent crime rate,43,1280.18
SC,Newberry County,45,71,Violent crime rate,43,392.85
SC,Oconee County,45,73,Violent crime rate,43,531.27
SC,Orangeburg County,45,75,Violent crime rate,43,657.78
SC,Pickens County,45,77,Violent crime rate,43,334.43
SC,Richland County,45,79,Violent crime rate,43,1006.01
SC,Saluda County,45,81,Violent crime rate,43,561.78
SC,Spartanburg County,45,83,Violent crime rate,43,651.59
SC,Sumter County,45,85,Violent crime rate,43,1032.1
SC,Union County,45,87,Violent crime rate,43,812.15
SC,Williamsburg County,45,89,Violent crime rate,43,548.21
SC,York County,45,91,Violent crime rate,43,801.36
SD,South Dakota,46,0,Violent crime rate,43,194.21
SD,Aurora County,46,3,Violent crime rate,43,23.21
SD,Beadle County,46,5,Violent crime rate,43,
SD,Bennett County,46,7,Violent crime rate,43,324.72
SD,Bon Homme County,46,9,Violent crime rate,43,5.6
SD,Brookings County,46,11,Violent crime rate,43,42.32
SD,Brown County,46,13,Violent crime rate,43,152.44
SD,Brule County,46,15,Violent crime rate,43,244.97
SD,Buffalo County,46,17,Violent crime rate,43,
SD,Butte County,46,19,Violent crime rate,43,135.63
SD,Campbell County,46,21,Violent crime rate,43,15.5
SD,Charles Mix County,46,23,Violent crime rate,43,179.4
SD,Clark County,46,25,Violent crime rate,43,12.78
SD,Clay County,46,27,Violent crime rate,43,76.39
SD,Codington County,46,29,Violent crime rate,43,172.82
SD,Corson County,46,31,Violent crime rate,43,76.76
SD,Custer County,46,33,Violent crime rate,43,45.93
SD,Davison County,46,35,Violent crime rate,43,157.38
SD,Day County,46,37,Violent crime rate,43,20.89
SD,Deuel County,46,39,Violent crime rate,43,48.26
SD,Dewey County,46,41,Violent crime rate,43,54.8
SD,Douglas County,46,43,Violent crime rate,43,6.83
SD,Edmunds County,46,45,Violent crime rate,43,0.0
SD,Fall River County,46,47,Violent crime rate,43,63.75
SD,Faulk County,46,49,Violent crime rate,43,60.14
SD,Grant County,46,51,Violent crime rate,43,
SD,Gregory County,46,53,Violent crime rate,43,0.0
SD,Haakon County,46,55,Violent crime rate,43,
SD,Hamlin County,46,57,Violent crime rate,43,82.94
SD,Hand County,46,59,Violent crime rate,43,23.75
SD,Hanson County,46,61,Violent crime rate,43,18.11
SD,Harding County,46,63,Violent crime rate,43,12.03
SD,Hughes County,46,65,Violent crime rate,43,431.5
SD,Hutchinson County,46,67,Violent crime rate,43,15.7
SD,Hyde County,46,69,Violent crime rate,43,110.36
SD,Jackson County,46,71,Violent crime rate,43,
SD,Jerauld County,46,73,Violent crime rate,43,11.0
SD,Jones County,46,75,Violent crime rate,43,0.0
SD,Kingsbury County,46,77,Violent crime rate,43,27.21
SD,Lake County,46,79,Violent crime rate,43,76.93
SD,Lawrence County,46,81,Violent crime rate,43,114.35
SD,Lincoln County,46,83,Violent crime rate,43,177.58
SD,Lyman County,46,85,Violent crime rate,43,29.16
SD,McCook County,46,87,Violent crime rate,43,117.58
SD,McPherson County,46,89,Violent crime rate,43,15.38
SD,Marshall County,46,91,Violent crime rate,43,106.62
SD,Meade County,46,93,Violent crime rate,43,127.67
SD,Mellette County,46,95,Violent crime rate,43,302.9
SD,Miner County,46,97,Violent crime rate,43,28.07
SD,Minnehaha County,46,99,Violent crime rate,43,283.79
SD,Moody County,46,101,Violent crime rate,43,80.52
SD,Pennington County,46,103,Violent crime rate,43,398.05
SD,Perkins County,46,105,Violent crime rate,43,18.52
SD,Potter County,46,107,Violent crime rate,43,24.84
SD,Roberts County,46,109,Violent crime rate,43,164.49
SD,Sanborn County,46,111,Violent crime rate,43,102.94
SD,Shannon County,46,113,Violent crime rate,43,0.0
SD,Spink County,46,115,Violent crime rate,43,106.95
SD,Stanley County,46,117,Violent crime rate,43,82.75
SD,Sully County,46,119,Violent crime rate,43,36.24
SD,Todd County,46,121,Violent crime rate,43,0.0
SD,Tripp County,46,123,Violent crime rate,43,72.63
SD,Turner County,46,125,Violent crime rate,43,77.73
SD,Union County,46,127,Violent crime rate,43,50.16
SD,Walworth County,46,129,Violent crime rate,43,155.29
SD,Yankton County,46,135,Violent crime rate,43,127.35
SD,Ziebach County,46,137,Violent crime rate,43,20.23
